text,source,part,Happiness_M,Sadness_M,Anger_M,Disgust_M,Fear_M,Pride_M,Valence_M,Arousal_M,Irony_M,norm_Happiness_M,norm_Sadness_M,norm_Anger_M,norm_Disgust_M,norm_Fear_M,norm_Pride_M,norm_Valence_M,norm_Arousal_M,is_single_sentence
"Szykuje się konsolidacja PGE, Tauronu i Enei wcześniej, na bazie PGE GiEK powstanie NABE, czyli Narodowa Agencja Bezpieczeństwa Energetycznego, która będzie stopniowo przejmować elektrownie węglowe",twitter,1,1.0,1.0,1.2,1.2,1.4,1.0,3.0,1.6,0.0,0.0,0.0,0.0499999999999999,0.0499999999999999,0.0999999999999999,0.0,0.5,0.15,True
Już na samym początku władza otworzyła ogień do strajkujących.,,1,1.0,2.4,2.4,2.2,1.8,1.0,2.0,2.6,0.0,0.0,0.35,0.35,0.3,0.2,0.0,0.25,0.4,True
W kogo jeszcze uderzy zmiana przepisów o fotowoltaice?,,1,1.0,1.6,2.6,1.0,2.8,1.0,2.2,2.2,0.0,0.0,0.15,0.4,0.0,0.4499999999999999,0.0,0.3,0.3,True
"A. Kwaśniewski chciał zaistnieć jeden dzień w przestrzeni publicznej, zaistniał, poobrażał, nic nie wniósł do debaty, a teraz może wrócić na swoją „zasłużoną” prezydencką emeryturę.",twitter,1,1.0,1.0,3.6,3.4,1.2,1.0,1.6,3.2,4.0,0.0,0.0,0.65,0.6,0.0499999999999999,0.0,0.15,0.55,True
"Można przeprowadzać skomplikowane obliczenia statystyczne i publikować różne mądre tabelki, aby to uzasadnić, ale najłatwiej jest pokazać sensowność takiego działania na konkretnym przykładzie.",,1,1.0,1.2,2.4,1.8,1.2,1.4,2.4,2.2,2.0,0.0,0.0499999999999999,0.35,0.2,0.0499999999999999,0.0999999999999999,0.35,0.3,True
użytkownicy Ciekawe co zrobisz jak będzie wojna,youtube,2,1.2,1.4,3.2,1.4,2.6,2.0,1.8,3.4,4.0,0.0499999999999999,0.0999999999999999,0.55,0.0999999999999999,0.4,0.25,0.2,0.6,True
użytkownicy Dzięki użytkownicy ,twitter,2,3.4,1.4,1.4,1.0,1.0,2.2,4.2,2.8,0.0,0.6,0.0999999999999999,0.0999999999999999,0.0,0.0,0.3,0.8,0.4499999999999999,True
Savita czekała w cierpieniu kilkadziesiąt godzin.,,2,1.0,3.6,2.8,1.8,2.6,1.2,1.6,2.8,0.0,0.0,0.65,0.4499999999999999,0.2,0.4,0.0499999999999999,0.15,0.4499999999999999,True
użytkownicy Niespodzianka ,twitter,2,3.6,1.0,1.0,1.0,1.0,2.8,4.4,3.6,1.0,0.65,0.0,0.0,0.0,0.0,0.4499999999999999,0.8500000000000001,0.65,True
z prac Izby Polska Azja 8 12 cały dzień telekonferencje z organizacjami i firmami polskiego TSL-przygotowania do telekonferencji z Pekinem w sprawie uruchomienia stałych usług transportu samochodowego UE Chiny odnośnik ,twitter,2,1.6,1.2,1.0,1.0,1.0,1.4,3.0,2.0,0.0,0.15,0.0499999999999999,0.0,0.0,0.0,0.0999999999999999,0.5,0.25,True
"Te lokale przyznajemy w ramach programu ""Dobrze u siebie"".",,2,2.6,1.0,1.0,1.0,1.0,2.8,3.6,3.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4499999999999999,0.65,0.5,True
"[Kliknij aby zobaczyć całosć] ""Cała nadzieja w koronawirusie"" odnośnik ",twitter,2,1.4,2.2,1.8,2.4,2.2,1.4,2.4,2.2,4.0,0.0999999999999999,0.3,0.2,0.35,0.3,0.0999999999999999,0.35,0.3,True
Chciałem Panu opowiedzieć jedną historię i dać jedną radę.,,2,1.6,1.2,1.4,1.2,1.2,3.2,2.8,2.8,2.0,0.15,0.0499999999999999,0.0999999999999999,0.0499999999999999,0.0499999999999999,0.55,0.4499999999999999,0.4499999999999999,True
"87 letni Adam Piotrowski jest najbardziej dziarskim kresowym wolontariuszem jakiego znamy, a także i najstarszym.",,2,4.0,1.0,1.0,1.0,1.0,3.0,4.8,3.2,0.0,0.75,0.0,0.0,0.0,0.0,0.5,0.95,0.55,True
"Odpowiedzi są zaś tak sformułowane, żeby wprost nie skłamać, ale i prawdy nie powiedzieć.",,2,1.2,2.6,2.6,2.2,1.2,1.2,2.6,2.6,1.0,0.0499999999999999,0.4,0.4,0.3,0.0499999999999999,0.0499999999999999,0.4,0.4,True
użytkownicy Ale inflacja rośnie ,twitter,2,1.6,2.0,3.2,2.0,2.2,1.2,2.0,2.8,5.0,0.15,0.25,0.55,0.25,0.3,0.0499999999999999,0.25,0.4499999999999999,True
"Nasi pracownicy socjalni dzwonią do osób, którym pomagamy, aby wyjaśnić, co się dzieje, jak się chronić, pytają o ich potrzeby, pomagają zrobić zakupy.",,2,2.6,1.4,1.0,1.0,1.2,3.4,4.0,3.0,0.0,0.4,0.0999999999999999,0.0,0.0,0.0499999999999999,0.6,0.75,0.5,True
"użytkownicy Nie wiem, ale całe życie mam kłopoty z drogami oddechowymi, więc może powinienem",twitter,2,1.2,2.6,1.8,1.0,2.4,1.0,2.2,2.6,1.0,0.0499999999999999,0.4,0.2,0.0,0.35,0.0,0.3,0.4,True
I że Margot czuje się dobrze.,,2,2.8,1.6,1.0,1.0,1.2,1.6,3.8,2.2,0.0,0.4499999999999999,0.15,0.0,0.0,0.0499999999999999,0.15,0.7,0.3,True
"I najważniejsze Dalej kombinują, jak nie publikować list poparcia do KRS‼ #KRS #AgoniaSejmu",,2,1.0,2.0,4.2,3.6,1.8,1.2,1.4,4.6,0.0,0.0,0.25,0.8,0.65,0.2,0.0499999999999999,0.0999999999999999,0.8999999999999999,True
"Dlatego będziemy im proponować, żebyśmy właśnie tak zaczęli przedstawiać się Polkom i Polakom: chcemy być KOALICJĄ WOLNOŚCI.",,2,2.2,1.0,1.0,1.0,1.2,3.4,3.6,4.2,0.0,0.3,0.0,0.0,0.0,0.0499999999999999,0.6,0.65,0.8,True
"Transfery polityczne, kopalnia Turów, dalsze losy PO - to wszystko w rozmowie z moim gościem Paweł Zalewski.",,2,1.6,1.4,1.6,1.0,1.4,1.6,3.0,2.4,0.0,0.15,0.0999999999999999,0.15,0.0,0.0999999999999999,0.15,0.5,0.35,True
"O 17:30 polskiego czasu ""ważne oświadczenie"" sztabu Trumpa w Las Vegas (Nevada).",twitter,2,1.2,1.2,1.0,1.2,1.4,1.0,2.8,2.6,1.0,0.0499999999999999,0.0499999999999999,0.0,0.0499999999999999,0.0999999999999999,0.0,0.4499999999999999,0.4,True
"Nie wiem czy są jeszcze jakieś granice, które mogą przekroczyć państwowe media, ale wczorajsza ofensywa tvp-info i opisywanie kandydata na prezydenta mianem ""człowieka-awarii"" przynosi kolejne powody do wstydu zarówno szefom jak i potulnym pracownikom tej instytucji.",twitter,2,1.0,2.2,4.2,3.2,1.8,1.4,1.4,4.0,3.0,0.0,0.3,0.8,0.55,0.2,0.0999999999999999,0.0999999999999999,0.75,True
"Powierzchnię uprawy ziemniaków szacuje się na ponad 0,3 mln ha.",twitter,2,1.8,1.2,1.0,1.0,1.0,1.4,3.4,1.0,0.0,0.2,0.0499999999999999,0.0,0.0,0.0,0.0999999999999999,0.6,0.0,True
"Duńska Rada Odwoławcza ds. Środowiska i Żywności orzekła o uchyleniu pozwolenia na lądową część gazociągu Baltic Pipe, które Duńska Agencja Ochrony Środowiska udzieliła w lipcu 2019 roku - poinformował w czwartek Offshore Energy.",,2,1.2,1.4,1.6,1.6,1.2,1.0,3.0,1.2,0.0,0.0499999999999999,0.0999999999999999,0.15,0.15,0.0499999999999999,0.0,0.5,0.0499999999999999,True
użytkownicy właśnie zostało zrobione porządnie i dlatego na raz zalogowało się dziesiątki tysięcy ludzi i jednocześnie setki trollowskich maszynek próbowało nas sparaliżować ale tylko trochę poprzeszkadzali,twitter,2,2.6,1.4,2.6,2.4,1.2,3.2,3.6,3.8,2.0,0.4,0.0999999999999999,0.4,0.35,0.0499999999999999,0.55,0.65,0.7,True
Warto zapoznać się i zapisać te daty w swoim kalendarzu oraz poinformować o nich bliskich nam seniorów.,,2,2.4,1.2,1.0,1.0,1.2,1.4,3.6,2.4,0.0,0.35,0.0499999999999999,0.0,0.0,0.0499999999999999,0.0999999999999999,0.65,0.35,True
"I ja go nie znałem; lecz dlatego przyszedłem, chrząc wodą, aby był objawiony Izraelowi.",youtube,2,3.0,1.2,1.0,1.0,1.2,2.8,3.6,3.0,0.0,0.5,0.0499999999999999,0.0,0.0,0.0499999999999999,0.4499999999999999,0.65,0.5,True
 Kryzysu Kościoła już dłużej nie da się ukrywać.,,2,1.8,2.8,1.8,1.8,2.2,1.4,1.8,2.8,0.0,0.2,0.4499999999999999,0.2,0.2,0.3,0.0999999999999999,0.2,0.4499999999999999,True
Z dopłat wyłączono jednak samochody luksusowe oraz auta o zasięgu mniejszym niż 300 km.,twitter,2,1.6,2.2,2.0,1.2,1.6,1.2,2.8,1.6,0.0,0.15,0.3,0.25,0.0499999999999999,0.15,0.0499999999999999,0.4499999999999999,0.15,True
Biologiczna Bzdura Roku dla Kai Godek za wypowiedź w programie #DEBATADNIA 10 listopada.,,2,1.0,1.8,3.0,3.0,1.4,1.6,2.0,3.6,1.0,0.0,0.2,0.5,0.5,0.0999999999999999,0.15,0.25,0.65,True
"W ostatniej dyskusji o energii politycy, administracja i biznes skarbu państwa unikają odpowiedzi na pytanie co jutro i pojutrze za to wylewnie chcą mówić o tym ile na morzu, w atomie, wodorze po 2030 będzie jak się spełnia kolorowe prezentacje z dziś",twitter,2,1.0,2.0,3.8,2.6,1.8,1.0,1.8,3.0,3.0,0.0,0.25,0.7,0.4,0.2,0.0,0.2,0.5,True
 21 PAŹDZIERNIKA obchodziliśmy Dzień Mediacji.,,2,2.2,1.0,1.0,1.0,1.0,2.2,3.2,1.8,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.55,0.2,True
"I to Putin przeniósł Polskę do tej ligi jako państwo frontowe, w które się inwestuje.",,2,2.0,1.4,1.8,1.8,1.6,2.2,2.8,2.4,1.0,0.25,0.0999999999999999,0.2,0.2,0.15,0.3,0.4499999999999999,0.35,True
"Którego dziś ci zaślepieni ideolodzy nie widzą, a my już jutro pokażemy jak praktycznie można mu pomóc.",,2,2.4,1.6,3.0,2.0,1.4,3.2,2.2,3.4,1.0,0.35,0.15,0.5,0.25,0.0999999999999999,0.55,0.3,0.6,True
W swojej głowie tylko był silny a widać że cała jego armia jest śmieszna,youtube,2,1.4,1.2,2.6,2.4,1.2,1.6,2.0,2.8,1.0,0.0999999999999999,0.0499999999999999,0.4,0.35,0.0499999999999999,0.15,0.25,0.4499999999999999,True
użytkownicy Nigdy nie rozumiem.o co chodzi z tym nominowaniem:),twitter,2,1.4,1.6,1.8,2.4,1.2,1.0,2.2,2.2,2.0,0.0999999999999999,0.15,0.2,0.35,0.0499999999999999,0.0,0.3,0.3,True
Pani sędzia została zawieszona za stosowanie orzeczeń europejskich sądów.,,2,1.0,2.0,1.4,1.8,1.6,1.0,2.2,1.8,0.0,0.0,0.25,0.0999999999999999,0.2,0.15,0.0,0.3,0.2,True
Prawie połamał sobie na niej język.,,2,1.0,1.2,1.2,1.2,1.0,1.4,3.0,1.2,1.0,0.0,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0,0.0999999999999999,0.5,0.0499999999999999,True
"Równie dobrze można by twierdzić, że II RP promowała bolszewizm pod Ossowem, Radzyminem i Komarowem odnośnik ",twitter,2,1.0,1.8,3.2,3.0,1.4,1.2,1.8,3.2,4.0,0.0,0.2,0.55,0.5,0.0999999999999999,0.0499999999999999,0.2,0.55,True
Oni wszyscy razem i każdy z osobna był Ojcem Polskiej Niepodległości.,,2,2.8,1.0,1.0,1.0,1.0,4.4,4.2,3.0,0.0,0.4499999999999999,0.0,0.0,0.0,0.0,0.8500000000000001,0.8,0.5,True
użytkownicy Wyraziłem się chyba precyzyjnie.,twitter,2,1.0,1.0,3.6,2.4,1.0,2.0,1.8,3.8,2.0,0.0,0.0,0.65,0.35,0.0,0.25,0.2,0.7,True
"Mówiłam, wtedy:  Nasz świat, który znamy trzęsie się w posadach.",,2,1.0,3.6,1.8,1.6,3.6,1.6,2.0,3.4,0.0,0.0,0.65,0.2,0.15,0.65,0.15,0.25,0.6,True
Nagrody wręczał Prezes Sądu Roman Zazula i Wiceprezes Sądu Robert Łukijaniuk.,,2,1.4,1.0,1.0,1.0,1.0,1.6,3.4,1.4,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.15,0.6,0.0999999999999999,True
"Nie pokazuj ludziom, że jesteś ponad nimi, stosuj się do praw, które ustanawiasz.",,2,1.2,1.2,1.8,1.4,1.4,2.0,3.0,2.2,0.0,0.0499999999999999,0.0499999999999999,0.2,0.0999999999999999,0.0999999999999999,0.25,0.5,0.3,True
"To nie rejestr ciąż jest problemem, tylko brak zaufania do tej władzy - mój komentarz odnośnik ",twitter,2,1.0,2.8,2.6,1.8,1.8,1.2,2.2,2.4,0.0,0.0,0.4499999999999999,0.4,0.2,0.2,0.0499999999999999,0.3,0.35,True
Niepodległość nie na sprzedaż!,,2,1.4,1.8,4.0,2.6,1.8,2.2,2.0,4.6,0.0,0.0999999999999999,0.2,0.75,0.4,0.2,0.3,0.25,0.8999999999999999,True
Miłej lektury!,,2,3.8,1.0,1.0,1.0,1.0,2.0,4.6,2.4,0.0,0.7,0.0,0.0,0.0,0.0,0.25,0.8999999999999999,0.35,True
"bartosiak jakie wojsko amerykanskie , ilu cale 5 sztuk !!!!",youtube,2,1.0,1.4,3.8,2.8,1.2,1.2,1.6,4.6,2.0,0.0,0.0999999999999999,0.7,0.4499999999999999,0.0499999999999999,0.0499999999999999,0.15,0.8999999999999999,True
Pan Morawiecki chwali się swoimi wycieczkami po Europie niczym linia lotnicza ogłaszająca nową siatkę połączeń.,,2,1.0,1.4,3.6,3.2,1.0,1.0,2.0,3.6,4.0,0.0,0.0999999999999999,0.65,0.55,0.0,0.0,0.25,0.65,True
użytkownicy 100% że nie powiedział.,twitter,2,1.0,1.8,2.2,2.2,1.6,1.4,2.2,2.2,1.0,0.0,0.2,0.3,0.3,0.15,0.0999999999999999,0.3,0.3,True
użytkownicy Kieliszek chleba.,twitter,2,1.4,1.0,1.0,1.0,1.0,1.4,3.0,1.6,4.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0999999999999999,0.5,0.15,True
‼ Węgierska ustawa to nic innego jak zamach na prawa człowieka.,,2,1.0,2.6,4.4,3.6,3.0,1.0,1.2,4.2,0.0,0.0,0.4,0.8500000000000001,0.65,0.5,0.0,0.0499999999999999,0.8,True
użytkownicy Jeśli Pan nie rozumie czym są elementarne prawa człowieka polecam również rozważyć przeprowadzkę na bezludną wyspę.,twitter,2,1.0,1.4,4.4,3.6,1.2,1.6,1.2,4.4,4.0,0.0,0.0999999999999999,0.8500000000000001,0.65,0.0499999999999999,0.15,0.0499999999999999,0.8500000000000001,True
Nowy wariant koronawirusa został odkryty we Francji odnośnik ,twitter,2,1.0,2.4,1.6,1.4,2.6,1.2,2.0,1.8,0.0,0.0,0.35,0.15,0.0999999999999999,0.4,0.0499999999999999,0.25,0.2,True
Mieszkania bardzo plus: Polska ma najszybszy wzrost cen mieszkań w Unii.,twitter,2,1.0,2.2,2.4,2.2,1.8,1.0,1.8,2.6,4.0,0.0,0.3,0.35,0.3,0.2,0.0,0.2,0.4,True
"Podczas sesji „TAK dla in vitro” rozmawiałyśmy wspólnie z Ewa Kopacz, Małgorzatą Rozenek-Majdan i Martą Górną o obywatelskim projekcie przywracającym odpowiedzialną i sprawiedliwą politykę prorodzinną.",,2,2.8,1.6,1.4,1.4,1.2,2.4,3.8,2.4,0.0,0.4499999999999999,0.15,0.0999999999999999,0.0999999999999999,0.0499999999999999,0.35,0.7,0.35,True
"A już dziś na komisji Edukacji, Nauki i Młodzieży rozpatrzenie wniosku złożonego przez Koalicję Obywatelską o wotum nieufności wobec ministra Czarnka.",,2,2.0,1.6,2.0,1.6,1.6,1.2,2.6,2.0,0.0,0.25,0.15,0.25,0.15,0.15,0.0499999999999999,0.4,0.25,True
"Najgorsi politycy wydobywają ze społeczeństwa to, co najgorsze: nienawiść, uprzedzenia, zawiść.",,3,1.0,2.8,3.6,3.6,1.8,1.6,1.4,2.8,1.0,0.0,0.4499999999999999,0.65,0.65,0.2,0.15,0.0999999999999999,0.4499999999999999,True
Uchodźcy zmuszeni są pić wodę z pobliskiego strumyka i załatwiać się na oczach strażników.,,3,1.0,3.2,2.8,3.0,1.8,1.6,1.6,2.2,0.0,0.0,0.55,0.4499999999999999,0.5,0.2,0.15,0.15,0.3,True
"no , tacy samodzielni i niezawiśli to my nie jesteśmy , tymi partiami sterują służby , tymi służbami obce państwa i ich interesy , np jankesi wygrali już wojnę o rynek gazowy w Europie , więc dla nich wojna na Ukrainie może się już zakończyć",youtube,3,1.0,2.4,3.2,3.0,2.0,1.6,1.8,2.2,2.0,0.0,0.35,0.55,0.5,0.25,0.15,0.2,0.3,True
Szef NBP wraca do pomysłu wprowadzenia banknotu o nominale tysiąca złotych odnośnik ,twitter,3,1.0,1.0,1.2,1.0,1.2,1.2,3.0,1.0,1.0,0.0,0.0,0.0499999999999999,0.0,0.0499999999999999,0.0499999999999999,0.5,0.0,True
Nieudacznicy tak mają ciągle na kogoś musza zwalać,twitter,3,1.0,1.0,3.4,3.6,1.0,1.8,1.4,2.6,2.0,0.0,0.0,0.6,0.65,0.0,0.2,0.0999999999999999,0.4,True
"użytkownicy Być może dysponuje Pan wiedzą głębszą od mojej, ja dysponując swoją, choć skłaniam się ku ostrożności, nie posuwam się do kategorycznych stwierdzeń, które uważam, mogą być podyktowane emocjami",twitter,3,1.4,1.2,2.6,1.8,1.2,3.4,2.4,1.8,4.0,0.0999999999999999,0.0499999999999999,0.4,0.2,0.0499999999999999,0.6,0.35,0.2,True
"W okręgu sieradzkim transport publiczny w zasadzie ogranicza się do miast i dużych wsi gminnych oraz ciągów między nimi a miastami powiatowymi a Łodzią (to ostatnie nie dotyczy powiatu wieruszowskiego ani wieluńskiego, słabo skomunikowanych z Łodzią).",,3,1.0,1.4,1.2,1.0,1.2,1.0,3.0,1.0,0.0,0.0,0.0999999999999999,0.0499999999999999,0.0,0.0499999999999999,0.0,0.5,0.0,True
"Młodzi chcą zmiany, chcą nadziei.",,3,2.0,1.8,1.8,1.2,1.6,3.0,2.8,2.2,0.0,0.25,0.2,0.2,0.0499999999999999,0.15,0.5,0.4499999999999999,0.3,True
użytkownicy zdecydowanie w czasach okupacji wole inne zdjęcie odnośnik ,twitter,3,1.4,2.2,2.2,2.0,1.8,1.4,2.4,1.8,2.0,0.0999999999999999,0.3,0.3,0.25,0.2,0.0999999999999999,0.35,0.2,True
Po prostu nas na to nie stać.,,3,1.0,3.0,2.4,1.6,1.4,1.6,2.2,1.6,0.0,0.0,0.5,0.35,0.15,0.0999999999999999,0.15,0.3,0.15,True
użytkownicy Albo jest bardziej tolerancyjna wobec LGBT niż użytkownicy .,twitter,3,1.0,1.2,2.4,2.4,1.2,1.2,2.2,1.8,2.0,0.0,0.0499999999999999,0.35,0.35,0.0499999999999999,0.0499999999999999,0.3,0.2,True
"użytkownicy Jeżeli każda droga wokół mojego domu będzie prywatna, a ja nie będę chciała być więźniem we własnym domu (bo nikt by nie chciał - wszak rozprawiamy o WOLNOŚCI ), to konieczność poniesienia opłaty za to wyjście z domu będzie przymusowa.",twitter,3,1.0,2.6,3.0,2.2,2.6,1.6,2.0,2.4,4.0,0.0,0.4,0.5,0.3,0.4,0.15,0.25,0.35,True
Trzy lata później prezydent Kazachstanu zorganizował Pierwszy Kongres Liderów Religii Swiatowych i Tradycyjnych.,,3,1.0,1.0,1.0,1.0,1.0,1.2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0499999999999999,0.5,0.0,True
Nie trzeba nawet czekać na odsunięcie PiS-u od władzy.,,3,1.4,1.6,2.8,1.2,2.2,2.0,2.4,2.0,0.0,0.0999999999999999,0.15,0.4499999999999999,0.0499999999999999,0.3,0.25,0.35,0.25,True
 Jak przygotowujecie się do Letniej Zadymy w Środku Zimy?,,3,2.0,1.0,2.0,1.2,2.0,1.8,3.0,1.8,3.0,0.25,0.0,0.25,0.0499999999999999,0.25,0.2,0.5,0.2,True
"Nikt nie płaci ani za komentarz ani za udostępnienie ale dzięki temu post ma większy zasięg a co za tym idzie, więcej osób widzi post i większe szanse, że znajdzie się ktoś kto będzie chciał wesprzeć dzieciaki z _odnośnik_",,3,1.8,1.8,1.4,1.0,1.6,2.2,3.2,1.8,0.0,0.2,0.2,0.0999999999999999,0.0,0.15,0.3,0.55,0.2,True
"Mimo mniejszej liczby zakażeń to nadal groźny przeciwnik, o czym przekonuje sytuacja w wielu krajach na świecie.",,3,1.0,2.2,1.2,1.4,3.4,1.0,1.8,2.4,0.0,0.0,0.3,0.0499999999999999,0.0999999999999999,0.6,0.0,0.2,0.35,True
EMA podała jakie zaobserwowano skutki uboczne zaakceptowanej szczepionki i jak długo się utrzymywały.,,3,1.0,1.0,1.6,1.6,1.8,1.0,2.6,1.8,0.0,0.0,0.0,0.15,0.15,0.2,0.0,0.4,0.2,True
"Dochodzą do mnie niepokojące wieści, jakoby niektórzy ludzie, w obawie przed koronawirusem, zgłaszali się do weterynarza, by uśpić swoje zwierzaki.",,3,1.0,4.4,3.4,3.4,2.6,1.0,1.2,3.2,0.0,0.0,0.8500000000000001,0.6,0.6,0.4,0.0,0.0499999999999999,0.55,True
 Chcesz wypróbować metodę design thinking?,,3,1.0,1.0,1.0,1.0,1.0,1.2,3.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0499999999999999,0.55,0.0,True
Pełną treść listu udostępniła na swoim profilu Olga Tokarczuk.,,3,1.0,1.0,1.0,1.0,1.2,1.2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0499999999999999,0.0499999999999999,0.5,0.0,True
"użytkownicy Jutro przeprowadzimy szkolenie z lewicowej nowomowy, a zwroty chłopak/dziewczyna zastąpi politpoprawnie bezpieczne sformułowanie ""osobopostać"".",twitter,3,1.4,1.2,3.4,4.6,3.0,1.8,1.4,3.8,4.0,0.0999999999999999,0.0499999999999999,0.6,0.8999999999999999,0.5,0.2,0.0999999999999999,0.7,True
"użytkownicy Ja już tak mam, to chyba kwestia wieku ",twitter,3,1.0,3.8,2.0,1.2,2.0,1.0,1.8,2.6,2.0,0.0,0.7,0.25,0.0499999999999999,0.25,0.0,0.2,0.4,True
"""Rząd się wyżywi"" odnośnik ",twitter,3,1.0,1.8,3.4,3.8,2.2,1.2,1.6,2.6,4.0,0.0,0.2,0.6,0.7,0.3,0.0499999999999999,0.15,0.4,True
"Wirtualna Polska w artykule Patryka Słowika informuje, że Polska w 2021 roku zamówiła 200 mln dawek szczepionki na cierpiącego chwilowo na spadek popularności wirusa celebrytę.",,3,1.0,1.2,4.2,4.4,2.2,1.4,1.4,3.4,5.0,0.0,0.0499999999999999,0.8,0.8500000000000001,0.3,0.0999999999999999,0.0999999999999999,0.6,True
Nie ma szans na reparacje,,3,1.0,3.2,3.0,1.4,1.8,1.0,2.0,2.4,0.0,0.0,0.55,0.5,0.0999999999999999,0.2,0.0,0.25,0.35,True
" Bez wody nie da się żyć - aby zaspokoić pragnienie, ludzie zmuszeni są do korzystania z zanieczyszczonych źródeł, co może być niebezpieczne dla ich zdrowia, a nawet życia.",,3,1.0,3.0,2.8,2.6,4.2,1.0,1.6,2.6,0.0,0.0,0.5,0.4499999999999999,0.4,0.8,0.0,0.15,0.4,True
 PRZECIW obniżaniu CITu dla sporych firm.,,3,1.0,1.4,4.0,1.4,2.0,1.2,1.8,3.0,0.0,0.0,0.0999999999999999,0.75,0.0999999999999999,0.25,0.0499999999999999,0.2,0.5,True
Huk spowodowany wystrzałami ma negatywny wpływ na zwierzęta.,,3,1.0,1.6,2.4,1.8,1.4,1.0,2.2,1.6,0.0,0.0,0.15,0.35,0.2,0.0999999999999999,0.0,0.3,0.15,True
"Ośrodek zastaliśmy 6 miesięcy temu z ogromnymi problemami z dostępem do wody, bywało, że przez brak leków przychodnia nie mogła przyjmować pacjentów.",,3,1.0,3.6,3.4,1.6,2.0,1.0,2.0,2.0,0.0,0.0,0.65,0.6,0.15,0.25,0.0,0.25,0.25,True
"Życzę nam kraju, w którym będziemy mogły same decydować o tym ile i kiedy chcemy mieć dzieci!",,3,1.0,3.4,4.6,2.2,3.8,3.4,1.4,4.2,0.0,0.0,0.6,0.8999999999999999,0.3,0.7,0.6,0.0999999999999999,0.8,True
Dodatkowy dług publiczny przeznaczony na inwestycje infrastrukturalne - jak dodano - powinien wynieść 3.750 mld RMB (ok. 3 proc. nominalnego PKB w 2022 roku).,twitter,3,1.0,1.4,1.4,1.0,1.4,1.0,2.8,1.2,0.0,0.0,0.0999999999999999,0.0999999999999999,0.0,0.0999999999999999,0.0,0.4499999999999999,0.0499999999999999,True
"Jeżeli jesteś programistą i nie chcesz, żeby rząd PiS marnował Twoje pieniądze na głupoty, zapraszam do kontaktu: _odnośnik_",,3,1.2,1.0,3.4,3.2,1.6,3.2,2.4,2.2,1.0,0.0499999999999999,0.0,0.6,0.55,0.15,0.55,0.35,0.3,True
"PiS i PO zagłosowały za ustawą, która umożliwia komercjalizacje szpitali.",,3,1.0,1.2,1.8,2.0,1.2,1.0,2.4,1.4,0.0,0.0,0.0499999999999999,0.2,0.25,0.0499999999999999,0.0,0.35,0.0999999999999999,True
"Stara zasada jeszcze z czasów cesarstwa rzymskiego ""divide et impera"" (dziel i rządź).",youtube,3,1.2,1.2,2.2,1.8,1.2,1.4,2.8,1.8,1.0,0.0499999999999999,0.0499999999999999,0.3,0.2,0.0499999999999999,0.0999999999999999,0.4499999999999999,0.2,True
użytkownicy Po prostu słucham ekspertów.,twitter,3,1.0,1.0,1.8,1.0,1.8,1.8,2.8,1.4,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.4499999999999999,0.0999999999999999,True
użytkownicy w moim wieku trzeba cukru unikać (tego od jabłek) a lody wybierać smakowite,twitter,3,1.8,1.6,1.0,1.2,1.2,1.4,2.8,1.2,3.0,0.2,0.15,0.0,0.0499999999999999,0.0499999999999999,0.0999999999999999,0.4499999999999999,0.0499999999999999,True
Szczegóły w nagraniu konferencji prasowej,,3,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,True
"""Jestem zszokowany, że PiS przygotowało nam, Solidarności, polskim pracownikom taki, można powiedzieć w cudzysłowie, wspaniały prezent na czterdziestolecie związku, czyli oddano pracę skrajnemu liberałowi, panu Gowinowi, który głosował za podwyższeniem wieku emerytalnego,",twitter,3,1.0,2.8,4.6,2.8,2.2,1.2,1.2,3.6,3.0,0.0,0.4499999999999999,0.8999999999999999,0.4499999999999999,0.3,0.0499999999999999,0.0499999999999999,0.65,True
Jesteśmy w gronie trzech nominowanych do nagrody miast.,,3,3.4,1.0,1.0,1.0,1.2,4.0,4.0,2.0,0.0,0.6,0.0,0.0,0.0,0.0499999999999999,0.75,0.75,0.25,True
Kandydat ludowców z szerokim poparciem opozycji,,3,1.2,1.0,1.6,2.0,1.0,1.4,3.0,1.4,2.0,0.0499999999999999,0.0,0.15,0.25,0.0,0.0999999999999999,0.5,0.0999999999999999,True
"Ty natomiast zdołałeś/zdołałaś dojść do wszystkiego sam/sama, lub z pomocą bliskich osób.",,3,1.8,1.0,1.6,1.6,1.2,3.0,3.2,2.4,1.0,0.2,0.0,0.15,0.15,0.0499999999999999,0.5,0.55,0.35,True
