text,source,part,Happiness_M,Sadness_M,Anger_M,Disgust_M,Fear_M,Pride_M,Valence_M,Arousal_M,Irony_M,norm_Happiness_M,norm_Sadness_M,norm_Anger_M,norm_Disgust_M,norm_Fear_M,norm_Pride_M,norm_Valence_M,norm_Arousal_M,is_single_sentence
"Mimo mniejszej liczby zakażeń to nadal groźny przeciwnik, o czym przekonuje sytuacja w wielu krajach na świecie.",,3,1.0,2.2,1.2,1.4,3.4,1.0,1.8,2.4,0.0,0.0,0.3,0.0499999999999999,0.0999999999999999,0.6,0.0,0.2,0.35,True
 „Wolność zgromadzeń gwarantuje konstytucja.,,88,2.2,1.4,1.8,1.0,1.2,2.6,3.0,1.8,0.0,0.3,0.0999999999999999,0.2,0.0,0.0499999999999999,0.4,0.5,0.2,True
użytkownicy Lepiej na nowojorskiej niż na nowogrodzkiej.,twitter,86,1.4,1.2,2.6,2.2,1.0,1.0,1.8,2.2,3.0,0.0999999999999999,0.0499999999999999,0.4,0.3,0.0,0.0,0.2,0.3,True
"To sytuacja, która nie powinna mieć miejsca, ale też ich rozumiem odnośnik ",twitter,63,1.0,2.8,1.6,1.4,1.0,1.0,2.0,2.2,0.0,0.0,0.4499999999999999,0.15,0.0999999999999999,0.0,0.0,0.25,0.3,True
"użytkownicy Nie, ale PiSowcy potrafią nie informować o podwyżkach z równie wielką klasą  odnośnik ",twitter,49,1.0,1.2,2.2,2.8,1.0,1.0,2.2,2.6,5.0,0.0,0.0499999999999999,0.3,0.4499999999999999,0.0,0.0,0.3,0.4,True
I rysunek dla portalu Do Rzeczy odnośnik ,twitter,54,1.2,1.0,1.0,1.0,1.0,1.0,3.0,1.6,0.0,0.0499999999999999,0.0,0.0,0.0,0.0,0.0,0.5,0.15,True
Jak powstrzymać rozwój wirusa?,,40,1.0,1.6,1.2,1.0,2.6,1.0,2.4,2.2,0.0,0.0,0.15,0.0499999999999999,0.0,0.4,0.0,0.35,0.3,True
"I miała rację, czego dowodzą wypowiedzi podczas spotkania odnośnik ",twitter,13,2.6,1.2,1.0,1.0,1.0,2.8,4.0,1.8,0.0,0.4,0.0499999999999999,0.0,0.0,0.0,0.4499999999999999,0.75,0.2,True
Szczerze jak slcuhalem jak tłumaczy ta kobieta to w pewnym momencie się pogubiłem i nie miałem pojęcia o czym jest ta rozowa..,youtube,36,1.0,2.0,2.0,2.2,1.8,1.0,2.2,2.2,0.0,0.0,0.25,0.25,0.3,0.2,0.0,0.3,0.3,True
"użytkownicy Lubię jego obrazy oglądąć,ale nie za długo,zbyt przygnęboające",twitter,69,1.2,2.0,1.0,1.0,1.0,1.4,2.8,1.6,0.0,0.0499999999999999,0.25,0.0,0.0,0.0,0.0999999999999999,0.4499999999999999,0.15,True
Kto ma oczy i uszy to widzi co się dzieje to apokalipsa.,youtube,69,1.0,3.4,2.2,1.2,4.0,1.2,1.4,3.2,1.0,0.0,0.6,0.3,0.0499999999999999,0.75,0.0499999999999999,0.0999999999999999,0.55,True
użytkownicy Kura dostał ultimatum?,twitter,6,1.2,1.6,2.4,2.0,1.6,1.0,2.4,2.6,1.0,0.0499999999999999,0.15,0.35,0.25,0.15,0.0,0.35,0.4,True
Ale stać was na ich rządy będziecie bulic za wszystko o 300 procent,youtube,90,1.0,1.8,4.2,3.0,2.2,1.0,1.6,3.2,0.0,0.0,0.2,0.8,0.5,0.3,0.0,0.15,0.55,True
Czas zakończyć epokę Zet w polskiej polityce.,,14,1.4,1.8,3.0,2.2,1.8,1.6,2.4,2.4,0.0,0.0999999999999999,0.2,0.5,0.3,0.2,0.15,0.35,0.35,True
Niemieckie ministerstwa jednak nie chcą dłużej korzystać z atomu odnośnik ,twitter,78,1.2,1.2,1.4,1.6,1.2,1.4,2.4,2.0,1.0,0.0499999999999999,0.0499999999999999,0.0999999999999999,0.15,0.0499999999999999,0.0999999999999999,0.35,0.25,True
Chcę serdecznie i gorąco podziękować wszystkim zaangażowanym w zbiórkę podpisów.,,19,4.0,1.0,1.0,1.0,1.0,3.2,4.2,2.8,0.0,0.75,0.0,0.0,0.0,0.0,0.55,0.8,0.4499999999999999,True
"Wyborcza.pl Lublin opublikowała wypowiedź norweskiej ministry spraw zagranicznych, która zapowiedziała brak środków z tzw. funduszy norweskich dla gmin, które obwołały się ""wolnymi od LGBT""!",,45,1.2,1.8,1.8,2.0,1.4,1.2,2.2,2.8,0.0,0.0499999999999999,0.2,0.2,0.25,0.0999999999999999,0.0499999999999999,0.3,0.4499999999999999,True
"W 2020 r. największy wzrost wśród obcokrajowców osiedlających się w Polsce dotyczył obywateli Ukrainy – o 29,4 tys. osób i Białorusi – o 3,2 tys.",twitter,72,1.0,1.0,1.0,1.0,1.2,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0499999999999999,0.0,0.5,0.0,True
"P. Palus, co to straszyła potencjalnych pacjentów, pisze, że nadal grasuje na porodówce odnośnik ",twitter,37,1.0,2.0,2.8,2.6,2.6,1.0,1.8,3.0,2.0,0.0,0.25,0.4499999999999999,0.4,0.4,0.0,0.2,0.5,True
"Ludzie, którzy potrafią zmarnować wszystko odnośnik ",twitter,60,1.0,1.6,2.0,1.6,1.2,1.0,2.2,2.4,0.0,0.0,0.15,0.25,0.15,0.0499999999999999,0.0,0.3,0.35,True
"Do ludzi, a nie do partii, nie do działaczy, nie do obrońców i nie do atakujących (z którejkolwiek są strony)?",,70,1.2,1.6,2.2,1.2,1.2,1.6,2.2,2.2,0.0,0.0499999999999999,0.15,0.3,0.0499999999999999,0.0499999999999999,0.15,0.3,0.3,True
Przekaż nam 1% podatku: _odnośnik_,,25,2.0,1.4,1.0,1.0,1.0,1.8,3.6,1.6,0.0,0.25,0.0999999999999999,0.0,0.0,0.0,0.2,0.65,0.15,True
"Afganistan: Talibowie polują na dziennikarzy, współpracowników rządu i koalicji odnośnik ",twitter,96,1.0,2.4,1.4,1.0,2.6,1.0,2.2,2.8,0.0,0.0,0.35,0.0999999999999999,0.0,0.4,0.0,0.3,0.4499999999999999,True
  Mery od lat aktywnie wspiera osoby LGBT i działania KPH.,,91,3.2,1.0,1.0,1.0,1.0,3.8,4.2,2.4,0.0,0.55,0.0,0.0,0.0,0.0,0.7,0.8,0.35,True
"Żyjemy w pięknym kraju, gdzie ludzi dobrej woli naprawdę jest więcej.",,13,4.2,1.2,1.0,1.0,1.0,4.2,4.6,2.2,0.0,0.8,0.0499999999999999,0.0,0.0,0.0,0.8,0.8999999999999999,0.3,True
"Brawa, brawa :) odnośnik ",twitter,34,4.6,1.0,1.0,1.0,1.0,3.4,4.2,2.6,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.6,0.8,0.4,True
W 2021 roku w Polsce zadebiutowało 11 zagranicznych marek,twitter,49,1.2,1.0,1.0,1.0,1.0,1.6,3.4,1.4,0.0,0.0499999999999999,0.0,0.0,0.0,0.0,0.15,0.6,0.0999999999999999,True
Dzięki za zmianę użytkownicy #PresjaMaSens,twitter,77,3.4,1.0,1.0,1.0,1.0,2.6,4.0,2.4,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.75,0.35,True
Proste i oczywiste odnośnik ,twitter,67,2.8,1.0,1.2,1.2,1.2,2.2,3.6,1.4,0.0,0.4499999999999999,0.0,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.3,0.65,0.0999999999999999,True
Sprawą śmierci Igora Stachowiaka zajmujemy się od samego początku – pierwszą interwencję podjęliśmy już kilka dni po zdarzeniu.,,45,1.0,2.0,1.4,1.0,1.6,2.6,2.2,2.4,0.0,0.0,0.25,0.0999999999999999,0.0,0.15,0.4,0.3,0.35,True
"List prof. Łętowskiej do rektora KUL ws. skandalicznych wypowiedzi posła #Czarnka z #PIS: ""Nie godzi się pracownikowi naukowemu w ten sposób mówić o ludziach i prawach człowieka"" odnośnik ",twitter,82,1.2,1.8,3.4,3.4,1.6,2.0,1.2,2.6,0.0,0.0499999999999999,0.2,0.6,0.6,0.15,0.25,0.0499999999999999,0.4,True
Tym razem kupujemy mega sprzęt dla diagnostyki chorób reumatycznych u dzieci.,,56,3.8,1.2,1.0,1.0,1.0,4.0,4.4,3.2,0.0,0.7,0.0499999999999999,0.0,0.0,0.0,0.75,0.8500000000000001,0.55,True
Uzyskaj bezpłatny dostęp do Gazeta Wyborcza oraz wysokieobcasy i korzystaj z najświeższych informacji przez 3 miesiące.,,78,2.2,1.0,1.0,1.0,1.0,2.0,3.6,1.6,0.0,0.3,0.0,0.0,0.0,0.0,0.25,0.65,0.15,True
Indie sprowadzają zwierzęta z powrotem do swojego kraju chcąc przywrócić swoje dziedzictwo naturalne i ożywić ekologiczną dynamikę ekosystemów.,,66,2.4,1.0,1.0,1.0,1.0,2.4,3.6,1.2,0.0,0.35,0.0,0.0,0.0,0.0,0.35,0.65,0.0499999999999999,True
"użytkownicy Polecam Odkrywając wolność "" pod moją redakcją.",twitter,25,2.4,1.0,1.0,1.0,1.0,3.2,3.8,2.2,0.0,0.35,0.0,0.0,0.0,0.0,0.55,0.7,0.3,True
"By to się udało, potrzebujemy decydentów, którzy wezmą go poważnie.",,85,1.4,1.6,2.0,1.4,2.0,1.6,2.6,2.2,0.0,0.0999999999999999,0.15,0.25,0.0999999999999999,0.25,0.15,0.4,0.3,True
Kolektywizm- przeciwieństwo liberalizmu grozi despotią.,,31,1.0,1.6,2.0,2.0,2.2,1.0,2.0,3.0,0.0,0.0,0.15,0.25,0.25,0.3,0.0,0.25,0.5,True
użytkownicy kolejne zwycięstwo PIS!,twitter,88,4.4,1.0,1.0,1.0,1.0,4.2,4.8,2.6,0.0,0.8500000000000001,0.0,0.0,0.0,0.0,0.8,0.95,0.4,True
"Czy może tak jak dotychczas, będzie kontynuować politykę stawania okoniem i negowania klimatycznej ambicji?",,58,1.0,1.8,3.6,2.2,1.8,1.0,1.8,2.8,3.0,0.0,0.2,0.65,0.3,0.2,0.0,0.2,0.4499999999999999,True
To jaki będzie los premiera Mateusza Morawieckiego?,,1,1.2,1.4,1.4,1.6,1.8,1.0,2.6,1.8,0.0,0.0499999999999999,0.0999999999999999,0.0999999999999999,0.15,0.2,0.0,0.4,0.2,True
"Premier Armenii Nikol Paszynian poinformował, że liczba ofiar w wyniku ataków z Azerbejdżanu wzrosła do 105.",twitter,53,1.0,2.4,1.2,1.0,1.8,1.0,2.2,1.8,0.0,0.0,0.35,0.0499999999999999,0.0,0.2,0.0,0.3,0.2,True
użytkownicy W moim przypadku to brak czasu.,twitter,44,1.0,2.8,1.0,1.0,1.0,1.0,2.2,1.8,0.0,0.0,0.4499999999999999,0.0,0.0,0.0,0.0,0.3,0.2,True
"Pomimo znacznego rozrostu miast i industrializacji zaszłej w minionych dekadach, wciąż są wszędzie wokół nas.",,78,1.6,2.2,1.4,1.4,1.8,1.0,2.8,2.0,1.0,0.15,0.3,0.0999999999999999,0.0999999999999999,0.2,0.0,0.4499999999999999,0.25,True
"użytkownicy Na pewno teraz ma lepszy moment, ale póki co nie widać nikogo kto miałby mu zagrozić",twitter,16,1.4,1.6,1.6,1.2,1.4,1.0,2.4,1.2,1.0,0.0999999999999999,0.15,0.15,0.0499999999999999,0.0999999999999999,0.0,0.35,0.0499999999999999,True
"Zbiórka dla Fatimy, Aiszy, Karimy, Latify, Marwy, Abbasa, Dżamila , Sadika i ich dzieci oraz bezimiennych uchodźców , obudziła niesamowite emocje.",,24,3.0,1.75,1.0,1.0,1.0,3.5,4.25,3.25,0.0,0.5,0.1875,0.0,0.0,0.0,0.625,0.8125,0.5625,True
Dlatego mówimy: TAK dla marszy równości i NIE dla ich zakazu!,,62,2.4,1.4,2.4,1.0,1.4,3.6,4.0,3.2,0.0,0.35,0.0999999999999999,0.35,0.0,0.0999999999999999,0.65,0.75,0.55,True
"Znajdziesz ją tutaj  _odnośnik_ mapy bez trudu zlokalizujesz wolontariusza w Twojej okolicy, z którym osobiście umówisz się na złożenie podpisu!",,92,3.0,1.0,1.0,1.0,1.0,3.2,3.8,2.2,0.0,0.5,0.0,0.0,0.0,0.0,0.55,0.7,0.3,True
"WIELU ZWOLENNIKÓW PAWŁA KASPRZAKA, ale i też wielu przeciwników jego kandydatury do Senatu, zarzuca mi, dlaczego nie zabrałem głosu podczas tego spotkania na którym Kasprzak miał ogłosić czy kandyduje nadal czy nie.",,44,1.0,1.8,3.2,1.2,1.0,1.0,2.6,1.6,0.0,0.0,0.2,0.55,0.0499999999999999,0.0,0.0,0.4,0.15,True
Na przykład koniki morskie i rekiny   60 lat temu Tamiza została ogłoszona rzeką biologicznie martwą.,,56,1.2,1.6,1.0,1.0,1.0,1.2,2.6,1.6,0.0,0.0499999999999999,0.15,0.0,0.0,0.0,0.0499999999999999,0.4,0.15,True
Nie przegap.,,91,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,True
"użytkownicy A ja myślę, że Mateusz Morawiecki może nas jeszcze w tym zakresie zadziwić",twitter,85,1.4,1.2,1.6,1.4,2.6,1.2,2.4,2.0,2.0,0.0999999999999999,0.0499999999999999,0.15,0.0999999999999999,0.4,0.0499999999999999,0.35,0.25,True
"O ile Tusk nie dysponuje oszczędnie prawdą, to może się okazać, że młode wilczki PO zostały z nim jak Himilsbach z angielskim",twitter,70,2.0,1.8,2.4,3.0,1.2,1.0,2.0,2.6,3.0,0.25,0.2,0.35,0.5,0.0499999999999999,0.0,0.25,0.4,True
Dochód z klasycznej piątkowej szarlotki idzie na Ocalenie.,,22,4.0,1.0,1.0,1.0,1.0,3.8,4.2,2.0,0.0,0.75,0.0,0.0,0.0,0.0,0.7,0.8,0.25,True
Wczoraj wieczorem gościłem na antenie użytkownicy Zapraszam do oglądania: odnośnik Miłego dnia  #Konfederacja,twitter,7,4.4,1.0,1.0,1.0,1.0,3.6,4.4,2.2,1.0,0.8500000000000001,0.0,0.0,0.0,0.0,0.65,0.8500000000000001,0.3,True
"użytkownicy Ja konsekwentnie używam oddającej rzecz konstrukcji: „Michal Sz., uważający się za niebinarną kobietę o imieniu Margot”.",twitter,60,1.2,1.0,3.4,3.6,1.0,1.6,1.4,3.4,5.0,0.0499999999999999,0.0,0.6,0.65,0.0,0.15,0.0999999999999999,0.6,True
użytkownicy Łuki nad Wisła na 100 lecie Bitwy Warszawskiej robiły większe wrażenie,twitter,85,1.4,2.4,2.0,1.4,1.0,1.8,2.2,2.2,1.0,0.0999999999999999,0.35,0.25,0.0999999999999999,0.0,0.2,0.3,0.3,True
"Ponad 40 proc. dorosłych Amerykanów z dochodami poniżej 30 tys. dolarów rocznie nie ma szerokopasmowego internetu, a 46 proc. nie posiada komputera stacjonarnego lub laptopa - wynika z raportu Pew Research Center.",twitter,57,1.0,2.2,1.4,1.0,1.4,1.0,2.4,1.8,0.0,0.0,0.3,0.0999999999999999,0.0,0.0999999999999999,0.0,0.35,0.2,True
"użytkownicy Myślę, że nie jest tak głupi i sie wykręci",twitter,27,1.4,1.4,2.0,1.8,1.0,1.6,2.8,2.2,1.0,0.0999999999999999,0.0999999999999999,0.25,0.2,0.0,0.15,0.4499999999999999,0.3,True
"Odłożone operacje, utrudniony dostęp do lekarza, rehabilitacji.",,32,1.0,3.2,2.8,1.0,2.0,1.0,1.6,3.4,0.0,0.0,0.55,0.4499999999999999,0.0,0.25,0.0,0.15,0.6,True
Jakoś tej biedy nie widzę.,youtube,42,1.6,1.2,3.0,1.2,1.0,1.0,2.2,2.2,3.0,0.15,0.0499999999999999,0.5,0.0499999999999999,0.0,0.0,0.3,0.3,True
Jesteśmy z Was dumni!,,19,3.8,1.0,1.0,1.0,1.2,5.0,4.4,3.4,0.0,0.7,0.0,0.0,0.0,0.0499999999999999,1.0,0.8500000000000001,0.6,True
Lenartowicz o szantażu gazowym Rosji,,25,1.0,1.8,2.0,1.4,1.4,1.0,2.8,2.0,0.0,0.0,0.2,0.25,0.0999999999999999,0.0999999999999999,0.0,0.4499999999999999,0.25,True
użytkownicy xD puknij sie w bęben,youtube,50,1.4,1.0,3.2,2.0,1.0,2.2,2.6,4.0,4.0,0.0999999999999999,0.0,0.55,0.25,0.0,0.3,0.4,0.75,True
Wszyscy jesteśmy teraz myślami z Prezydentem #Adamowicz.em i jego bliskimi.,,1,1.0,3.4,1.0,1.0,1.0,1.2,1.8,2.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0499999999999999,0.2,0.3,True
"Ciekawa też jestem reakcji pomorskich posłanek i posłów z rządzącej koalicji na fakt, że nasz region nie otrzymał środków z Funduszu Inwestycji Lokalnych.",,45,1.0,2.6,2.4,2.0,1.0,1.2,1.6,2.6,0.0,0.0,0.4,0.35,0.25,0.0,0.0499999999999999,0.15,0.4,True
Czy przypadkiem brzęczące muchy to nie jest skandaliczna dehumanizacja przeciwników jak powiedzmy na to szarańcza  odnośnik ,twitter,51,2.2,1.6,1.8,2.4,1.6,1.4,2.6,2.2,4.0,0.3,0.15,0.2,0.35,0.15,0.0999999999999999,0.4,0.3,True
Świetny pomysł Litwinów odnośnik ,twitter,78,4.0,1.0,1.0,1.0,1.0,2.6,4.2,2.6,0.0,0.75,0.0,0.0,0.0,0.0,0.4,0.8,0.4,True
"Tę stację, wraz z pozostałymi, należy sprzedać!",,78,1.0,1.2,4.0,1.8,1.2,1.2,1.8,3.8,1.0,0.0,0.0499999999999999,0.75,0.2,0.0499999999999999,0.0499999999999999,0.2,0.7,True
Dzisiaj o północy zaczyna się wielkie luzowanie gospodarki.,,47,2.2,1.4,1.2,1.2,1.6,1.2,3.0,2.4,0.0,0.3,0.0999999999999999,0.0499999999999999,0.0499999999999999,0.15,0.0499999999999999,0.5,0.35,True
"Bunt prawniczy w Polsce jest dziełem prawników, w porównaniu z tamtymi, degeneratów.",,8,1.0,1.4,2.6,2.6,1.2,1.4,2.2,2.2,0.0,0.0,0.0999999999999999,0.4,0.4,0.0499999999999999,0.0999999999999999,0.3,0.3,True
"To niedopuszczalne, że tak traktuje się osoby, które naprawdę stają na głowie, żeby dbać o nasze bezpieczeństwo.",,86,1.0,3.6,3.6,1.4,1.8,1.0,1.4,3.0,0.0,0.0,0.65,0.65,0.0999999999999999,0.2,0.0,0.0999999999999999,0.5,True
" Na konferencji pojawią się także koledzy posłowie - Panowie Krzysztof Bosak, Artur Dziambor oraz Pan mecenas Jacek Wilk!",,36,3.0,1.0,1.0,1.0,1.0,3.6,4.2,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.65,0.8,0.5,True
"użytkownicy  Monika, najlepsze życzenia!",twitter,90,4.2,1.0,1.0,1.0,1.0,1.4,4.2,3.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0999999999999999,0.8,0.55,True
"Elektrownia jądrowa Grohnde w Niemczech wyprodukowała ponad 400 TWh energii elektrycznej od czasu jej uruchomienia w 1984 r. - jest to jedyny reaktor w świecie, który osiągnął taki wynik.",twitter,70,1.8,1.6,1.0,1.0,1.0,2.4,3.0,2.2,0.0,0.2,0.15,0.0,0.0,0.0,0.35,0.5,0.3,True
Trzeba uwolnić rynek!,,64,1.4,1.6,2.8,1.8,2.0,2.8,2.6,3.2,0.0,0.0999999999999999,0.15,0.4499999999999999,0.2,0.25,0.4499999999999999,0.4,0.55,True
"To one dostarczają schronienia dla wielu gatunków zwierząt, w tym rzadkich i zagrożonych w Polsce wyginięciem.",,30,2.6,1.4,1.0,1.0,1.0,2.4,3.4,2.0,0.0,0.4,0.0999999999999999,0.0,0.0,0.0,0.35,0.6,0.25,True
"Dziękujemy Wam, dziewczyny!",,70,4.4,1.0,1.0,1.0,1.0,3.8,4.6,3.2,0.0,0.8500000000000001,0.0,0.0,0.0,0.0,0.7,0.8999999999999999,0.55,True
Wysłannik papieża modlił się przed masowym grobem w Borodziance odnośnik ,twitter,16,1.0,1.4,1.0,1.0,1.0,1.2,3.0,1.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0499999999999999,0.5,0.0,True
"Są takie książki, które zmieniają życie.",,10,2.8,1.0,1.0,1.0,1.0,2.2,4.2,2.8,0.0,0.4499999999999999,0.0,0.0,0.0,0.0,0.3,0.8,0.4499999999999999,True
Pani sędzia została zawieszona za stosowanie orzeczeń europejskich sądów.,,2,1.0,2.0,1.4,1.8,1.6,1.0,2.2,1.8,0.0,0.0,0.25,0.0999999999999999,0.2,0.15,0.0,0.3,0.2,True
Wszystko pod hasłem oszczędności koniecznych w dobie epidemii.,,27,1.2,1.8,2.2,1.6,1.4,1.4,2.2,2.6,2.0,0.0499999999999999,0.2,0.3,0.15,0.0999999999999999,0.0999999999999999,0.3,0.4,True
"[Kliknij aby zobaczyć całość] ""Grzesiu, nie zjadaj figur"" _odnośnik_ nie zjadaj figur",,77,1.6,1.2,1.0,1.4,1.0,1.2,3.4,2.0,2.0,0.15,0.0499999999999999,0.0,0.0999999999999999,0.0,0.0499999999999999,0.6,0.25,True
"""Prokuratorzy nie maja żadnej ochrony w pracy.",,50,1.0,2.6,2.4,1.2,2.0,1.0,2.2,2.4,0.0,0.0,0.4,0.35,0.0499999999999999,0.25,0.0,0.3,0.35,True
"Dziś w Zambrowie z satysfakcją obserwowałem, jak kolejny polski zakład nie tylko zachował ponad 200 miejsc pracy, ale za pośrednictwem PKO Bank Polski złożył wniosek o wsparcie w ramach tarczy finansowej oraz zamierza inwestować i szukać nowych rynków zbytu zagranicą.",,22,3.8,1.0,1.0,1.0,1.2,3.2,4.0,2.2,0.0,0.7,0.0,0.0,0.0,0.0499999999999999,0.55,0.75,0.3,True
500 tys. dolarów nagrody za znalezienie psów Lady Gagi odnośnik ,twitter,71,1.4,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.5,0.0,True
"30 lat po rozpoczęciu projektu, kolej dużych prędkości w Hiszpanii osiąga długość 4000 km",twitter,52,2.2,1.0,1.0,1.0,1.0,2.2,3.8,1.8,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.7,0.2,True
użytkownicy Nie może być!!!!,twitter,34,1.2,1.2,2.6,2.0,1.4,1.0,2.6,3.6,0.0,0.0499999999999999,0.0499999999999999,0.4,0.25,0.0999999999999999,0.0,0.4,0.65,True
"użytkownicy Antoni jest bardzo porządnym, a mocno demonizowanym i podlegającym hejtowi, człowiekiem",twitter,53,1.2,3.6,2.4,1.6,1.4,2.4,2.2,2.6,0.0,0.0499999999999999,0.65,0.35,0.15,0.0999999999999999,0.35,0.3,0.4,True
Ceny tuczników na niemieckiej giełdzie stabilizują się,twitter,11,1.6,1.0,1.0,1.0,1.0,1.2,3.2,1.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0499999999999999,0.55,0.0,True
Do Usnarza Górnego już przyjechała grupa narodowców.,,64,1.0,1.4,1.8,1.6,2.8,1.0,1.8,2.6,0.0,0.0,0.0999999999999999,0.2,0.15,0.4499999999999999,0.0,0.2,0.4,True
Dziękuję przedsiębiorcom za zrozumienie i odpowiedzialność.,,38,3.6,1.0,1.0,1.0,1.0,2.4,4.2,1.8,0.0,0.65,0.0,0.0,0.0,0.0,0.35,0.8,0.2,True
"MON, 27 JUN Wszystko o literce ""A"" - pokaz filmu i dyskusja",,19,1.6,1.0,1.0,1.0,1.0,1.2,3.4,1.6,0.0,0.15,0.0,0.0,0.0,0.0,0.0499999999999999,0.6,0.15,True
I czytelny sygnał solidarności z naszymi ukraińskimi przyjaciółmi.,,47,3.4,1.4,1.0,1.0,1.0,3.8,4.0,2.2,0.0,0.6,0.0999999999999999,0.0,0.0,0.0,0.7,0.75,0.3,True
Używanie czyjegoś nazwiska jako epitetu jest w wyjątkowo złym guście odnośnik ,twitter,10,1.0,1.0,2.4,3.2,1.0,1.2,2.0,3.0,1.0,0.0,0.0,0.35,0.55,0.0,0.0499999999999999,0.25,0.5,True
"15.000 pacjentów rocznie - leki, sprzęt, pensje, wszystko.",,56,1.0,1.0,1.0,1.0,1.0,1.0,2.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4499999999999999,0.25,True
"Panie profesorze, co tak delikatnie?",,35,1.4,1.0,2.6,1.8,1.0,1.6,2.4,2.2,5.0,0.0999999999999999,0.0,0.4,0.2,0.0,0.15,0.35,0.3,True
Twitter zawiesił rekordową liczbę kont.,,60,1.0,1.2,1.2,1.0,1.4,1.0,2.8,2.0,0.0,0.0,0.0499999999999999,0.0499999999999999,0.0,0.0999999999999999,0.0,0.4499999999999999,0.25,True
"Dopuszczenie handlu w niedzielę pozwoliłoby równomiernie rozłożyć natężenie ruchu klientów, a przy zaleceniach zachowania odpowiednich odległości jest to bardzo ważne dla naszego bezpieczeństwa.",,87,1.0,1.6,1.4,1.0,1.6,1.0,2.6,1.8,0.0,0.0,0.15,0.0999999999999999,0.0,0.15,0.0,0.4,0.2,True
"Ograniczenie szkód zdrowotnych związanych z paleniem tytoniu było głównym tematem IX Światowego Forum Nikotynowego (Global Forum on Nicotine 2022), które odbyło się w dniach 16-18 czerwca w Warszawie.",twitter,86,1.2,1.0,1.0,1.0,1.0,1.2,3.0,1.2,0.0,0.0499999999999999,0.0,0.0,0.0,0.0,0.0499999999999999,0.5,0.0499999999999999,True
Przyszłość świata jest w Waszych rękach - pomożemy Wam mówić i działać w swojej sprawie!,,31,3.6,1.0,1.4,1.0,1.0,4.4,3.8,3.8,0.0,0.65,0.0,0.0999999999999999,0.0,0.0,0.8500000000000001,0.7,0.7,True
"U podstaw wiary leży nie lęk przed Bogiem, ale zaufanie do Niego.",,43,2.6,1.6,1.2,1.0,1.2,2.6,3.4,2.0,0.0,0.4,0.15,0.0499999999999999,0.0,0.0499999999999999,0.4,0.6,0.25,True
Oddaliśmy dziś hołd wielkiemu polskiemu patriocie – Stanisławowi Mikołajczykowi.,,13,3.4,2.0,1.0,1.0,1.0,4.2,4.0,2.4,0.0,0.6,0.25,0.0,0.0,0.0,0.8,0.75,0.35,True
"Polska staje się krajem, w którym kobiety boją się, że ich ciążę będzie prowadził prokurator, a rejestr ciąż będzie powodował nadmierną kontrolę nad ich decyzjami reprodukcyjnymi.",,96,1.0,3.4,4.0,2.6,2.8,1.0,1.2,4.0,0.0,0.0,0.6,0.75,0.4,0.4499999999999999,0.0,0.0499999999999999,0.75,True
W lipcu Izba opublikowała miażdżący dla resortu sprawiedliwości raport.,,19,1.0,2.0,1.4,1.4,2.2,1.0,2.0,2.8,0.0,0.0,0.25,0.0999999999999999,0.0999999999999999,0.3,0.0,0.25,0.4499999999999999,True
Myłam je i dalej są przesiąknięte gazem.,,84,1.0,2.6,1.2,2.8,1.8,1.0,1.6,2.8,0.0,0.0,0.4,0.0499999999999999,0.4499999999999999,0.2,0.0,0.15,0.4499999999999999,True
"użytkownicy Myślisz, że tak jak konsultowanie ustawy o IPN ",twitter,82,1.0,1.4,1.6,1.8,1.6,1.0,2.2,1.8,1.0,0.0,0.0999999999999999,0.15,0.2,0.15,0.0,0.3,0.2,True
Dlatego kolejny raz prosimy Was o wsparcie rzeczowe.,,32,1.0,3.2,1.2,1.0,1.2,1.0,2.4,2.4,0.0,0.0,0.55,0.0499999999999999,0.0,0.0499999999999999,0.0,0.35,0.35,True
Umów się w swoim Sztabie przez Booksy!,,43,2.4,1.0,1.0,1.2,1.2,2.0,3.4,2.6,1.0,0.35,0.0,0.0,0.0499999999999999,0.0499999999999999,0.25,0.6,0.4,True
Co podrożało najbardziej?,,96,1.0,2.0,1.0,1.0,2.0,1.0,2.2,2.2,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.3,0.3,True
